password_id,family,condition,length_tier,password,chunks,known_prefix,target_remainder,full_password_from_chunks,zxcvbn_score,zxcvbn_guesses_log10,zxcvbn_feedback_warning,qwen25_1p5b_llm_remainder_log10,qwen25_1p5b_dp_status,qwen25_1p5b_states_expanded,qwen25_1p5b_finished_paths,qwen25_1p5b_pruned_paths,qwen25_1p5b_truncated,mistral7b_v03_llm_remainder_log10,mistral7b_v03_dp_status,mistral7b_v03_states_expanded,mistral7b_v03_finished_paths,mistral7b_v03_pruned_paths,mistral7b_v03_truncated,best_llm_remainder_log10,best_model_alias,uniform_mixture_llm_remainder_log10,best_plus_log10M_llm_remainder_log10,model_log10_gap_abs,model_log10_gap_signed
brainrot_06,brainrot,linked,medium,skibiditoiletohio,skibidi|toilet|ohio,skibidi,toiletohio,skibiditoiletohio,4,13.911946082898572,,16.720143447894255,ok,150,32,104,True,11.37255070400423,ok,239,32,970,True,11.37255070400423,mistral7b_v03,11.673578748967724,11.67358069966821,5.347592743890026,5.347592743890026
brainrot_06c,brainrot,control,medium,skibiditableohio,skibidi|table|ohio,skibidi,tableohio,skibiditableohio,4,13.500292748277525,,14.515595414902998,ok,124,32,72,True,12.332276374230778,ok,207,32,704,True,12.332276374230778,mistral7b_v03,12.630468154247884,12.63330636989476,2.1833190406722203,2.1833190406722203
brainrot_07,brainrot,linked,medium,looksmaxmewingsigma,looksmax|mewing|sigma,looksmax,mewingsigma,looksmaxmewingsigma,4,14.31891222532238,,12.213381475123576,ok,171,32,225,True,12.036443842246321,ok,271,32,1158,True,12.036443842246321,mistral7b_v03,12.115963439913873,12.337473837910302,0.17693763287725517,0.17693763287725517
brainrot_07c,brainrot,control,medium,looksmaxgardensigma,looksmax|garden|sigma,looksmax,gardensigma,looksmaxgardensigma,4,12.882190290460683,,9.61152454699484,ok,183,32,265,True,10.524787926299206,ok,271,32,1216,True,9.61152454699484,qwen25_1p5b,9.862520699857047,9.912554542658821,0.9132633793043663,-0.9132633793043663
brainrot_08,brainrot,linked,medium,fanumtaxrizz2026,fanum|tax|rizz|2026,fanum,taxrizz2026,fanumtaxrizz2026,4,16.0,,16.99545593003407,ok,172,32,4,True,16.626785926830372,ok,271,32,617,True,16.626785926830372,mistral7b_v03,16.773121811722554,16.927815922494354,0.3686700032036967,0.3686700032036967
brainrot_08c,brainrot,control,medium,fanumtaxriver2026,fanum|tax|river|2026,fanum,taxriver2026,fanumtaxriver2026,4,14.817565435662434,,14.982776010127798,ok,204,32,48,True,14.577130093246108,ok,303,32,1001,True,14.577130093246108,mistral7b_v03,14.73421982471256,14.87816008891009,0.4056459168816904,0.4056459168816904
campus_01,campus,linked,short,uclabruin,ucla|bruin,ucla,bruin,uclabruin,3,8.065250975426972,,7.33668496834503,ok,14,12,0,False,4.380122754435055,ok,79,32,226,True,4.380122754435055,mistral7b_v03,4.680673036292025,4.681152750099036,2.956562213909975,2.956562213909975
campus_01c,campus,control,short,uclabicycle,ucla|bicycle,ucla,bicycle,uclabicycle,2,7.228517386836888,This is similar to a commonly used password.,9.557916802274937,ok,50,32,17,True,5.595758013606064,ok,143,32,621,True,5.595758013606064,mistral7b_v03,5.896740628530838,5.896788009270045,3.962158788668873,3.962158788668873
campus_02,campus,linked,short,UclaBruins26,ucla|bruins|26,ucla,bruins26,uclabruins26,3,9.95748545683548,,10.423798008539173,ok,70,22,0,False,6.986980378355479,ok,175,32,482,True,6.986980378355479,mistral7b_v03,7.287851560572502,7.288010374019461,3.4368176301836932,3.4368176301836932
campus_02c,campus,control,short,UclaBicycle26,ucla|bicycle|26,ucla,bicycle26,uclabicycle26,4,10.309576345637545,,12.482218372724747,ok,114,32,17,True,9.083524615072601,ok,207,32,685,True,9.083524615072601,mistral7b_v03,9.384381228795881,9.384554610736583,3.398693757652145,3.398693757652145
campus_03,campus,linked,short,westwooducla,westwood|ucla,westwood,ucla,westwooducla,2,7.346304455960586,This is similar to a commonly used password.,6.187212395346252,ok,7,6,0,False,5.952141487171968,ok,46,32,88,True,5.952141487171968,mistral7b_v03,6.053962756903034,6.253171482835949,0.23507090817428455,0.23507090817428455
campus_03c,campus,control,short,westwoodlamp,westwood|lamp,westwood,lamp,westwoodlamp,2,7.104703931279857,This is similar to a commonly used password.,4.75730777130606,ok,8,8,0,False,5.327985218774656,ok,47,32,98,True,4.75730777130606,qwen25_1p5b,4.954967202110052,5.058337766970041,0.5706774474685963,-0.5706774474685963
campus_04,campus,linked,short,cs180dp,cs180|dp,cs180,dp,cs180dp,2,7.000000043429445,,3.6134656205677538,ok,2,2,0,False,4.871252980126728,ok,4,11,0,False,3.6134656205677538,qwen25_1p5b,3.8911465187107606,3.914495616231735,1.2577873595589746,-1.2577873595589746
campus_04c,campus,control,short,cs180river,cs180|river,cs180,river,cs180river,2,7.477265995424852,,5.524025974007589,ok,16,16,0,False,5.765394048351527,ok,79,32,254,True,5.524025974007589,qwen25_1p5b,5.6281533178895975,5.8250559696715705,0.2413680743439377,-0.2413680743439377
campus_05,campus,linked,short,cs180greedy,cs180|greedy,cs180,greedy,cs180greedy,3,8.80099872860755,,6.443497526673867,ok,31,27,0,False,6.313068494031651,ok,111,32,390,True,6.313068494031651,mistral7b_v03,6.373404931299785,6.614098489695632,0.1304290326422164,0.1304290326422164
campus_05c,campus,control,short,cs180kettle,cs180|kettle,cs180,kettle,cs180kettle,3,9.016953989789169,,7.260027007351088,ok,28,25,0,False,7.425443485305738,ok,111,32,356,True,7.260027007351088,qwen25_1p5b,7.334906804253315,7.561057003015069,0.16541647795465053,-0.16541647795465053
campus_06,campus,linked,short,ece202ccfi,ece202c|cfi,ece202c,cfi,ece202ccfi,3,9.193127382284525,,8.37034753585643,ok,4,3,0,False,8.553747181242201,ok,15,32,7,True,8.37034753585643,qwen25_1p5b,8.45243739472393,8.671377531520411,0.18339964538577114,-0.18339964538577114
campus_06c,campus,control,short,ece202ctable,ece202c|table,ece202c,table,ece202ctable,4,10.068927982240345,,7.68828501168369,ok,16,16,0,False,6.430852300851481,ok,79,32,256,True,6.430852300851481,mistral7b_v03,6.708514628220739,6.7318822965154625,1.2574327108322088,1.2574327108322088
campus_07,campus,linked,medium,uclawestwoodbruins,ucla|westwood|bruins,ucla,westwoodbruins,uclawestwoodbruins,4,10.764990995511397,,11.768236204825472,ok,268,32,350,True,7.903570699306288,ok,367,32,1669,True,7.903570699306288,mistral7b_v03,8.204541390264838,8.204600694970269,3.8646655055191843,3.8646655055191843
campus_07c,campus,control,medium,uclagardenbruins,ucla|garden|bruins,ucla,gardenbruins,uclagardenbruins,4,10.356844436325611,,14.667023782660763,ok,215,32,264,True,9.427580803922996,ok,303,32,1311,True,9.427580803922996,mistral7b_v03,9.728608297282912,9.728610799586978,5.239442978737767,5.239442978737767
campus_08,campus,linked,medium,cs180dpgreedyfinal,cs180|dp|greedy|final,cs180,dpgreedyfinal,cs180dpgreedyfinal,4,13.552272182866217,,14.957446977017552,ok,234,32,324,True,14.86404609549705,ok,335,32,1534,True,14.86404609549705,mistral7b_v03,14.908240470525907,15.165076091161032,0.09340088152050185,0.09340088152050185
campus_08c,campus,control,medium,cs180dplanternfinal,cs180|dp|lantern|final,cs180,dplanternfinal,cs180dplanternfinal,4,13.617803776599063,,15.889241065546834,ok,271,32,434,True,16.251744740623685,ok,367,32,1855,True,15.889241065546834,qwen25_1p5b,16.033719913767893,16.190271061210815,0.36250367507685155,-0.36250367507685155
gaming_01,gaming,linked,short,jett-main,jett|main,jett,main,jettmain,2,7.597804842404292,,4.6553556718265,ok,8,8,0,False,4.337211311450124,ok,47,32,102,True,4.337211311450124,mistral7b_v03,4.467780230871673,4.6382413071141055,0.31814436037637606,0.31814436037637606
gaming_01c,gaming,control,short,jett-paper,jett|paper,jett,paper,jettpaper,3,8.092053606425475,,6.152501258053444,ok,13,13,0,False,4.9421836163921204,ok,79,32,252,True,4.9421836163921204,mistral7b_v03,5.217246803467053,5.243213612056102,1.210317641661324,1.210317641661324
gaming_02,gaming,linked,short,valorantjett,valorant|jett,valorant,jett,valorantjett,4,11.114409093782406,,4.644876281796242,ok,8,7,0,False,5.409403613267742,ok,47,32,101,True,4.644876281796242,qwen25_1p5b,4.876986851235094,4.945906277460224,0.7645273314714993,-0.7645273314714993
gaming_02c,gaming,control,medium,valorantkettle,valorant|kettle,valorant,kettle,valorantkettle,4,11.448853973472472,,6.358914776682224,ok,28,25,0,False,6.6806783571835515,ok,111,32,356,True,6.358914776682224,qwen25_1p5b,6.490655316400557,6.659944772346205,0.3217635805013277,-0.3217635805013277
gaming_03,gaming,linked,short,sagehealer,sage|healer,sage,healer,sagehealer,2,7.553979434169929,,5.3845636757124105,ok,26,24,0,False,5.020979559591365,ok,111,32,412,True,5.020979559591365,mistral7b_v03,5.165785123125575,5.322009555255346,0.3635841161210456,0.3635841161210456
gaming_03c,gaming,control,short,sagelamp,sage|lamp,sage,lamp,sagelamp,2,7.127373264927097,Common names and surnames are easy to guess.,6.782416899284624,ok,8,8,0,False,6.606494790870413,ok,47,32,98,True,6.606494790870413,mistral7b_v03,6.6856083687554735,6.9075247865343945,0.17592210841421085,0.17592210841421085
gaming_04,gaming,linked,medium,MinecraftCreeper,minecraft|creeper,minecraft,creeper,minecraftcreeper,2,7.388149532800528,This is similar to a commonly used password.,4.240714483695105,ok,44,32,10,True,3.1135396936723154,ok,143,32,568,True,3.1135396936723154,mistral7b_v03,3.383316855773209,3.4145696893362967,1.1271747900227895,1.1271747900227895
gaming_04c,gaming,control,medium,MinecraftRiver,minecraft|river,minecraft,river,minecraftriver,1,5.700703717145019,This is similar to a commonly used password.,5.2671337125448074,ok,16,16,0,False,4.780995380442785,ok,79,32,254,True,4.780995380442785,mistral7b_v03,4.95932341798301,5.082025376106766,0.48613833210202273,0.48613833210202273
gaming_05,gaming,linked,short,zeldalink,zelda|link,zelda,link,zeldalink,2,6.4168451266416335,Common names and surnames are easy to guess.,6.826041810590148,ok,8,8,0,False,3.973339036189711,ok,47,32,81,True,3.973339036189711,mistral7b_v03,4.273759808014158,4.274369031853692,2.852702774400437,2.852702774400437
gaming_05c,gaming,control,short,zeldatable,zelda|table,zelda,table,zeldatable,2,6.05816932004756,Common names and surnames are easy to guess.,9.011415000990247,ok,16,16,0,False,6.4342342469847225,ok,79,32,256,True,6.4342342469847225,mistral7b_v03,6.734116011523263,6.735264242648704,2.577180754005525,2.577180754005525
gaming_06,gaming,linked,medium,hollowknighthornet,hollowknight|hornet,hollowknight,hornet,hollowknighthornet,3,9.307250928258663,,4.666345749952393,ok,31,27,0,False,5.42410878634219,ok,111,32,412,True,4.666345749952393,qwen25_1p5b,4.897457095942827,4.9673757456163745,0.7577630363897967,-0.7577630363897967
gaming_06c,gaming,control,medium,hollowknightcandle,hollowknight|candle,hollowknight,candle,hollowknightcandle,3,9.64556115102289,,4.7992840920781745,ok,28,25,0,False,5.227799318631653,ok,111,32,359,True,4.7992840920781745,qwen25_1p5b,4.962704408530626,5.100314087742156,0.4285152265534782,-0.4285152265534782
gaming_07,gaming,linked,medium,valorant_jett_duelist,valorant|jett|duelist,valorant,jettduelist,valorantjettduelist,4,18.960902736362012,,13.987590572914371,ok,172,32,261,True,9.167382288603443,ok,271,32,1221,True,9.167382288603443,mistral7b_v03,9.468405714155894,9.468412284267425,4.820208284310928,4.820208284310928
gaming_07c,gaming,control,medium,valorant_jett_lantern,valorant|jett|lantern,valorant,jettlantern,valorantjettlantern,4,17.298273257978305,,13.798406556431518,ok,176,32,279,True,11.447320183280743,ok,271,32,1285,True,11.447320183280743,mistral7b_v03,11.746419401610872,11.748350178944724,2.3510863731507747,2.3510863731507747
gaming_08,gaming,linked,long,hollowknightsilksonghornet,hollowknight|silksong|hornet,hollowknight,silksonghornet,hollowknightsilksonghornet,4,16.41453887667664,,14.849135936747848,ok,268,32,424,True,9.707852976613948,ok,367,32,1642,True,9.707852976613948,mistral7b_v03,10.008879835384368,10.00888297227793,5.1412829601339,5.1412829601339
gaming_08c,gaming,control,long,hollowknightsilksongfolder,hollowknight|silksong|folder,hollowknight,silksongfolder,hollowknightsilksongfolder,4,17.010877500286934,,14.71911917288749,ok,268,32,456,True,10.393992735933182,ok,367,32,1738,True,10.393992735933182,mistral7b_v03,10.69500218936642,10.695022731597163,4.325126436954308,4.325126436954308
gacha_anime_01,gacha_anime,linked,short,furinaarchon,furina|archon,furina,archon,furinaarchon,3,9.916629578570188,,6.481275649711039,ok,30,26,0,False,6.019512699014885,ok,111,32,439,True,6.019512699014885,mistral7b_v03,6.191713164389087,6.320542694678866,0.46176295069615403,0.46176295069615403
gacha_anime_01c,gacha_anime,control,short,furinariver,furina|river,furina,river,furinariver,3,8.381746650650452,,6.5088094177252485,ok,16,16,0,False,5.339756686823286,ok,79,32,254,True,5.339756686823286,mistral7b_v03,5.612314693076825,5.640786682487267,1.1690527309019627,1.1690527309019627
gacha_anime_02,gacha_anime,linked,short,genshinfurina,genshin|furina,genshin,furina,genshinfurina,4,12.49554433893397,,9.244288979450987,ok,28,26,0,False,7.7257170858627555,ok,111,32,400,True,7.7257170858627555,mistral7b_v03,8.013783808772883,8.026747081526736,1.5185718935882315,1.5185718935882315
gacha_anime_02c,gacha_anime,control,medium,genshinbicycle,genshin|bicycle,genshin,bicycle,genshinbicycle,4,10.53655096860218,,6.41871092776421,ok,50,32,17,True,5.931997681528544,ok,143,32,621,True,5.931997681528544,mistral7b_v03,6.110467150515428,6.233027677192525,0.4867132462356665,0.4867132462356665
gacha_anime_03,gacha_anime,linked,medium,furinafontaine,furina|fontaine,furina,fontaine,furinafontaine,3,9.311220940887383,,7.807969260957585,ok,82,32,56,True,5.949491599373904,ok,175,32,764,True,5.949491599373904,mistral7b_v03,6.244546898161002,6.250521595037886,1.8584776615836809,1.8584776615836809
gacha_anime_03c,gacha_anime,control,short,furinatable,furina|table,furina,table,furinatable,3,8.813083032413598,,10.14314468807175,ok,16,16,0,False,5.384839965262542,ok,79,32,256,True,5.384839965262542,mistral7b_v03,5.685862384301393,5.6858699609265235,4.758304722809208,4.758304722809208
gacha_anime_04,gacha_anime,linked,short,fontainehydro,fontaine|hydro,fontaine,hydro,fontainehydro,2,7.426077465997655,Common names and surnames are easy to guess.,4.427601311998326,ok,13,13,0,False,5.502322933789241,ok,79,32,245,True,4.427601311998326,qwen25_1p5b,4.693524522830114,4.728631307662307,1.074721621790915,-1.074721621790915
gacha_anime_04c,gacha_anime,control,short,fontainepaper,fontaine|paper,fontaine,paper,fontainepaper,2,6.410518097314882,Common names and surnames are easy to guess.,5.622076153852701,ok,13,13,0,False,6.321275086206831,ok,79,32,252,True,5.622076153852701,qwen25_1p5b,5.843963049759588,5.923106149516682,0.6991989323541299,-0.6991989323541299
gacha_anime_05,gacha_anime,linked,short,frierenfern,frieren|fern,frieren,fern,frierenfern,3,9.503618210761031,,3.978146674901031,ok,8,8,0,False,4.344588605513062,ok,47,32,87,True,3.978146674901031,qwen25_1p5b,4.123813684346223,4.279176670565012,0.366441930612031,-0.366441930612031
gacha_anime_05c,gacha_anime,control,short,frierenkettle,frieren|kettle,frieren,kettle,frierenkettle,4,10.488610698578364,,5.445997591053638,ok,28,25,0,False,6.340159608766643,ok,111,32,356,True,5.445997591053638,qwen25_1p5b,5.694873955746094,5.7470275867176195,0.894162017713005,-0.894162017713005
gacha_anime_06,gacha_anime,linked,short,GojoDomain,gojo|domain,gojo,domain,gojodomain,2,7.889469783969507,,8.203846961367454,ok,28,28,0,False,6.31396650456141,ok,111,32,453,True,6.31396650456141,mistral7b_v03,6.609435913804845,6.614996500225391,1.8898804568060434,1.8898804568060434
gacha_anime_06c,gacha_anime,control,short,GojoLamp,gojo|lamp,gojo,lamp,gojolamp,2,7.991801798844644,,8.603953506319401,ok,8,8,0,False,6.169868399672523,ok,47,32,98,True,6.169868399672523,mistral7b_v03,6.469302879194523,6.470898395336504,2.4340851066468785,2.4340851066468785
gacha_anime_07,gacha_anime,linked,medium,genshinfurinafontaine,genshin|furina|fontaine,genshin,furinafontaine,genshinfurinafontaine,4,16.28947434654916,,15.405481518671134,ok,278,32,469,True,12.981527938248572,ok,367,32,1744,True,12.981527938248572,mistral7b_v03,13.28092482961055,13.282557933912553,2.4239535804225625,2.4239535804225625
gacha_anime_07c,gacha_anime,control,medium,genshinfurinamushroom,genshin|furina|mushroom,genshin,furinamushroom,genshinfurinamushroom,4,16.1166167120103,,16.548007287019935,ok,278,32,412,True,13.474753213904927,ok,367,32,1712,True,13.474753213904927,mistral7b_v03,13.775416479212863,13.775783209568909,3.0732540731150078,3.0732540731150078
gacha_anime_08,gacha_anime,linked,long,genshinfurinafontainearchon,genshin|furina|fontaine|archon,genshin,furinafontainearchon,genshinfurinafontainearchon,4,20.830204137311842,,22.0160145738321,ok,470,32,1013,True,17.062130819096186,ok,559,32,2928,True,17.062130819096186,mistral7b_v03,17.363155985304967,17.363160814760167,4.953883754735912,4.953883754735912
gacha_anime_08c,gacha_anime,control,long,genshinfurinabicyclearchon,genshin|furina|bicycle|archon,genshin,furinabicyclearchon,genshinfurinabicyclearchon,4,20.80918232554227,,21.258989263275662,ok,438,32,981,True,19.887667347541395,ok,527,32,2864,True,19.887667347541395,mistral7b_v03,20.170609487732996,20.188697343205376,1.371321915734267,1.371321915734267
tech_web_01,tech_web,linked,short,githubcommit,github|commit,github,commit,githubcommit,2,7.954929598566872,,3.791029282858685,ok,28,25,0,False,2.6262608888702172,ok,111,32,422,True,2.6262608888702172,mistral7b_v03,2.8985457671053982,2.9272908845341985,1.1647683939884677,1.1647683939884677
tech_web_01c,tech_web,control,short,githubpaper,github|paper,github,paper,githubpaper,2,7.555659027192538,,5.3028213123963095,ok,13,13,0,False,6.029566047242561,ok,79,32,252,True,5.3028213123963095,qwen25_1p5b,5.529177575714361,5.603851308060291,0.7267447348462515,-0.7267447348462515
tech_web_02,tech_web,linked,short,python-pip,python|pip,python,pip,pythonpip,2,7.432809005033168,This is similar to a commonly used password.,5.672713698486374,ok,4,4,0,False,4.616228487591748,ok,15,32,8,True,4.616228487591748,mistral7b_v03,4.880707792423305,4.917258483255729,1.0564852108946265,1.0564852108946265
tech_web_02c,tech_web,control,short,python-river,python|river,python,river,pythonriver,3,8.054630671083332,,7.837888965392491,ok,16,16,0,False,5.61230508479544,ok,79,32,254,True,5.61230508479544,mistral7b_v03,5.910759281906464,5.913335080459421,2.2255838805970507,2.2255838805970507
tech_web_03,tech_web,linked,short,linuxkernel,linux|kernel,linux,kernel,linuxkernel,2,7.587237943740809,This is similar to a commonly used password.,3.491033808055912,ok,29,27,0,False,3.8328604617141604,ok,111,32,416,True,3.491033808055912,qwen25_1p5b,3.629150159848407,3.792063803719893,0.3418266536582486,-0.3418266536582486
tech_web_03c,tech_web,control,short,linuxlamp,linux|lamp,linux,lamp,linuxlamp,2,7.306050235950166,,6.097859992489636,ok,8,8,0,False,4.236986464873556,ok,47,32,98,True,4.236986464873556,mistral7b_v03,4.532074409595716,4.538016460537537,1.8608735276160804,1.8608735276160804
tech_web_04,tech_web,linked,medium,dockercontainer,docker|container,docker,container,dockercontainer,3,8.167004423663535,,3.3521519521466088,ok,114,32,132,True,2.4622599406278276,ok,207,32,1023,True,2.4622599406278276,mistral7b_v03,2.7106510090674054,2.763289936291809,0.8898920115187812,0.8898920115187812
tech_web_04c,tech_web,control,short,dockerbicycle,docker|bicycle,docker,bicycle,dockerbicycle,2,7.766741953296105,This is similar to a commonly used password.,8.348096203268469,ok,50,32,17,True,7.351471703796727,ok,143,32,621,True,7.351471703796727,mistral7b_v03,7.610801064198976,7.652501699460708,0.9966244994717419,0.9966244994717419
tech_web_05,tech_web,linked,medium,reactcomponent,react|component,react,component,reactcomponent,2,6.91486072228382,,4.139224221908011,ok,116,32,129,True,4.318201399932632,ok,207,32,1031,True,4.139224221908011,qwen25_1p5b,4.21955753530899,4.440254217571992,0.17897717802462143,-0.17897717802462143
tech_web_05c,tech_web,control,short,reacttable,react|table,react,table,reacttable,2,6.334578391864823,,4.275084480822301,ok,16,16,0,False,5.490168601247857,ok,79,32,256,True,4.275084480822301,qwen25_1p5b,4.550422881409015,4.576114476486282,1.2150841204255567,-1.2150841204255567
tech_web_06,tech_web,linked,short,chatgptprompt,chatgpt|prompt,chatgpt,prompt,chatgptprompt,4,10.827800703458784,,3.527472121860298,ok,30,24,0,False,3.5173075485605545,ok,111,32,371,True,3.5173075485605545,mistral7b_v03,3.522360098419902,3.8183375442245358,0.010164573299743296,0.010164573299743296
tech_web_06c,tech_web,control,short,chatgptcandle,chatgpt|candle,chatgpt,candle,chatgptcandle,4,10.288023476903714,,7.272893171089234,ok,28,25,0,False,6.981392364774957,ok,111,32,359,True,6.981392364774957,mistral7b_v03,7.103131416688072,7.282422360438939,0.2915008063142768,0.2915008063142768
tech_web_07,tech_web,linked,medium,openaigptprompt,openai|gpt|prompt,openai,gptprompt,openaigptprompt,4,12.146960771999067,,7.696250059592518,ok,100,32,64,True,7.7740916654005305,ok,206,32,984,True,7.696250059592518,qwen25_1p5b,7.733429180783743,7.997280055256499,0.07784160580801291,-0.07784160580801291
tech_web_07c,tech_web,control,medium,openaigptfolder,openai|gpt|folder,openai,gptfolder,openaigptfolder,4,12.018168953154333,,9.73586520896806,ok,100,32,80,True,8.836715966692001,ok,206,32,1080,True,8.836715966692001,mistral7b_v03,9.086153809402205,9.137745962355982,0.8991492422760583,0.8991492422760583
public_culture_01,public_culture,linked,short,BatmanGotham,batman|gotham,batman,gotham,batmangotham,2,6.265100966221937,This is similar to a commonly used password.,2.8879747418263935,ok,28,24,0,False,4.597979173863799,ok,111,32,429,True,2.8879747418263935,qwen25_1p5b,3.180618254127301,3.1890047374903747,1.710004432037406,-1.710004432037406
public_culture_01c,public_culture,control,short,BatmanGarden,batman|garden,batman,garden,batmangarden,1,5.543273178913283,This is similar to a commonly used password.,5.71626061981141,ok,29,26,0,False,6.884993066062736,ok,111,32,415,True,5.71626061981141,qwen25_1p5b,5.988798294940805,6.017290615475392,1.168732446251326,-1.168732446251326
public_culture_02,public_culture,linked,medium,spidermanpeter,spiderman|peter,spiderman,peter,spidermanpeter,1,4.896526217489555,This is similar to a commonly used password.,4.738217873765839,ok,15,14,0,False,2.877900248420614,ok,79,32,251,True,2.877900248420614,mistral7b_v03,3.172980634269387,3.1789302440845955,1.8603176253452247,1.8603176253452247
public_culture_02c,public_culture,control,medium,spidermanriver,spiderman|river,spiderman,river,spidermanriver,1,5.335257256434531,This is similar to a commonly used password.,5.784402214659654,ok,16,16,0,False,5.5034250478506594,ok,79,32,254,True,5.5034250478506594,mistral7b_v03,5.62157610809072,5.804455043514641,0.2809771668089942,0.2809771668089942
public_culture_03,public_culture,linked,medium,hogwartsgryffindor,hogwarts|gryffindor,hogwarts,gryffindor,hogwartsgryffindor,4,13.049249662972693,,3.4544851866076542,ok,113,32,81,True,4.2976743687704575,ok,239,32,1031,True,3.4544851866076542,qwen25_1p5b,3.6972841687290083,3.7555151822716355,0.8431891821628033,-0.8431891821628033
public_culture_03c,public_culture,control,short,hogwartslamp,hogwarts|lamp,hogwarts,lamp,hogwartslamp,2,7.586869909158209,This is similar to a commonly used password.,5.914846642627712,ok,8,8,0,False,5.799357655208117,ok,47,32,98,True,5.799357655208117,mistral7b_v03,5.853274506625095,6.100387650872098,0.11548898741959501,0.11548898741959501
public_culture_04,public_culture,linked,short,starwarsjedi,starwars|jedi,starwars,jedi,starwarsjedi,1,5.364198163676795,This is similar to a commonly used password.,2.301569684950793,ok,7,6,0,False,2.861570785183691,ok,47,32,98,True,2.301569684950793,qwen25_1p5b,2.4969457179030434,2.6025996806147744,0.5600011002328977,-0.5600011002328977
public_culture_04c,public_culture,control,short,starwarstable,starwars|table,starwars,table,starwarstable,1,4.850915671434393,This is similar to a commonly used password.,6.385473842267297,ok,16,16,0,False,6.568088751998195,ok,79,32,256,True,6.385473842267297,qwen25_1p5b,6.467252801242952,6.686503837931278,0.18261490973089778,-0.18261490973089778
