password_id,family,condition,length_tier,password,chunks,known_prefix,target_remainder,full_password_from_chunks,zxcvbn_score,zxcvbn_guesses_log10,zxcvbn_feedback_warning,model_alias,model_id,llm_remainder_log10,llm_remainder_logprob,dp_status,num_states_expanded,num_finished_paths,num_pruned_paths,truncated,no_valid_at,template,template_string,beam_per_index,max_valid_tokens_per_state,model_runtime_s_total
brainrot_06,brainrot,linked,medium,skibiditoiletohio,skibidi|toilet|ohio,skibidi,toiletohio,skibiditoiletohio,4,13.911946082898572,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,11.37255070400423,-26.18626572035908,ok,239,32,970,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
brainrot_06c,brainrot,control,medium,skibiditableohio,skibidi|table|ohio,skibidi,tableohio,skibiditableohio,4,13.500292748277525,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,12.332276374230778,-28.396115741986453,ok,207,32,704,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
brainrot_07,brainrot,linked,medium,looksmaxmewingsigma,looksmax|mewing|sigma,looksmax,mewingsigma,looksmaxmewingsigma,4,14.31891222532238,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,12.036443842246321,-27.714936163816354,ok,271,32,1158,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
brainrot_07c,brainrot,control,medium,looksmaxgardensigma,looksmax|garden|sigma,looksmax,gardensigma,looksmaxgardensigma,4,12.882190290460683,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,10.524787926299206,-24.23421978602027,ok,271,32,1216,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
brainrot_08,brainrot,linked,medium,fanumtaxrizz2026,fanum|tax|rizz|2026,fanum,taxrizz2026,fanumtaxrizz2026,4,16.0,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,16.626785926830372,-38.2845894195228,ok,271,32,617,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
brainrot_08c,brainrot,control,medium,fanumtaxriver2026,fanum|tax|river|2026,fanum,taxriver2026,fanumtaxriver2026,4,14.817565435662434,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,14.577130093246108,-33.56508245134339,ok,303,32,1001,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
campus_01,campus,linked,short,uclabruin,ucla|bruin,ucla,bruin,uclabruin,3,8.065250975426972,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,4.380122754435055,-10.085605359846177,ok,79,32,226,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
campus_01c,campus,control,short,uclabicycle,ucla|bicycle,ucla,bicycle,uclabicycle,2,7.228517386836888,This is similar to a commonly used password.,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,5.595758013606064,-12.884708986131296,ok,143,32,621,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
campus_02,campus,linked,short,UclaBruins26,ucla|bruins|26,ucla,bruins26,uclabruins26,3,9.95748545683548,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,6.986980378355479,-16.088116864243226,ok,175,32,482,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
campus_02c,campus,control,short,UclaBicycle26,ucla|bicycle|26,ucla,bicycle26,uclabicycle26,4,10.309576345637545,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,9.083524615072601,-20.91558837051065,ok,207,32,685,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
campus_03,campus,linked,short,westwooducla,westwood|ucla,westwood,ucla,westwooducla,2,7.346304455960586,This is similar to a commonly used password.,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,5.952141487171968,-13.705312259753585,ok,46,32,88,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
campus_03c,campus,control,short,westwoodlamp,westwood|lamp,westwood,lamp,westwoodlamp,2,7.104703931279857,This is similar to a commonly used password.,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,5.327985218774656,-12.268139340443144,ok,47,32,98,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
campus_04,campus,linked,short,cs180dp,cs180|dp,cs180,dp,cs180dp,2,7.000000043429445,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,4.871252980126728,-11.216474496242625,ok,4,11,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
campus_04c,campus,control,short,cs180river,cs180|river,cs180,river,cs180river,2,7.477265995424852,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,5.765394048351527,-13.27531039097082,ok,79,32,254,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
campus_05,campus,linked,short,cs180greedy,cs180|greedy,cs180,greedy,cs180greedy,3,8.80099872860755,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,6.313068494031651,-14.53637740540765,ok,111,32,390,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
campus_05c,campus,control,short,cs180kettle,cs180|kettle,cs180,kettle,cs180kettle,3,9.016953989789169,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,7.425443485305738,-17.097715478134745,ok,111,32,356,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
campus_06,campus,linked,short,ece202ccfi,ece202c|cfi,ece202c,cfi,ece202ccfi,3,9.193127382284525,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,8.553747181242201,-19.69573074876813,ok,15,32,7,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
campus_06c,campus,control,short,ece202ctable,ece202c|table,ece202c,table,ece202ctable,4,10.068927982240345,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,6.430852300851481,-14.807584643187083,ok,79,32,256,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
campus_07,campus,linked,medium,uclawestwoodbruins,ucla|westwood|bruins,ucla,westwoodbruins,uclawestwoodbruins,4,10.764990995511397,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,7.903570699306288,-18.198644073647184,ok,367,32,1669,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
campus_07c,campus,control,medium,uclagardenbruins,ucla|garden|bruins,ucla,gardenbruins,uclagardenbruins,4,10.356844436325611,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,9.427580803922996,-21.707807022109915,ok,303,32,1311,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
campus_08,campus,linked,medium,cs180dpgreedyfinal,cs180|dp|greedy|final,cs180,dpgreedyfinal,cs180dpgreedyfinal,4,13.552272182866217,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,14.86404609549705,-34.22573096106786,ok,335,32,1534,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
campus_08c,campus,control,medium,cs180dplanternfinal,cs180|dp|lantern|final,cs180,dplanternfinal,cs180dplanternfinal,4,13.617803776599063,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,16.251744740623685,-37.421025174904486,ok,367,32,1855,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
gaming_01,gaming,linked,short,jett-main,jett|main,jett,main,jettmain,2,7.597804842404292,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,4.337211311450124,-9.986798110910213,ok,47,32,102,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
gaming_01c,gaming,control,short,jett-paper,jett|paper,jett,paper,jettpaper,3,8.092053606425475,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,4.9421836163921204,-11.3797983219439,ok,79,32,252,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
gaming_02,gaming,linked,short,valorantjett,valorant|jett,valorant,jett,valorantjett,4,11.114409093782406,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,5.409403613267742,-12.455612121898431,ok,47,32,101,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
gaming_02c,gaming,control,medium,valorantkettle,valorant|kettle,valorant,kettle,valorantkettle,4,11.448853973472472,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,6.6806783571835515,-15.382830396338798,ok,111,32,356,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
gaming_03,gaming,linked,short,sagehealer,sage|healer,sage,healer,sagehealer,2,7.553979434169929,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,5.020979559591365,-11.561232686142887,ok,111,32,412,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
gaming_03c,gaming,control,short,sagelamp,sage|lamp,sage,lamp,sagelamp,2,7.127373264927097,Common names and surnames are easy to guess.,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,6.606494790870413,-15.21201642240103,ok,47,32,98,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
gaming_04,gaming,linked,medium,MinecraftCreeper,minecraft|creeper,minecraft,creeper,minecraftcreeper,2,7.388149532800528,This is similar to a commonly used password.,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,3.1135396936723154,-7.169190085095122,ok,143,32,568,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
gaming_04c,gaming,control,medium,MinecraftRiver,minecraft|river,minecraft,river,minecraftriver,1,5.700703717145019,This is similar to a commonly used password.,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,4.780995380442785,-11.008648692680953,ok,79,32,254,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
gaming_05,gaming,linked,short,zeldalink,zelda|link,zelda,link,zeldalink,2,6.4168451266416335,Common names and surnames are easy to guess.,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,3.973339036189711,-9.148951234141759,ok,47,32,81,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
gaming_05c,gaming,control,short,zeldatable,zelda|table,zelda,table,zeldatable,2,6.05816932004756,Common names and surnames are easy to guess.,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,6.4342342469847225,-14.815371861938791,ok,79,32,256,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
gaming_06,gaming,linked,medium,hollowknighthornet,hollowknight|hornet,hollowknight,hornet,hollowknighthornet,3,9.307250928258663,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,5.42410878634219,-12.489472034209554,ok,111,32,412,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
gaming_06c,gaming,control,medium,hollowknightcandle,hollowknight|candle,hollowknight,candle,hollowknightcandle,3,9.64556115102289,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,5.227799318631653,-12.037452780245674,ok,111,32,359,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
gaming_07,gaming,linked,medium,valorant_jett_duelist,valorant|jett|duelist,valorant,jettduelist,valorantjettduelist,4,18.960902736362012,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,9.167382288603443,-21.108677799515927,ok,271,32,1221,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
gaming_07c,gaming,control,medium,valorant_jett_lantern,valorant|jett|lantern,valorant,jettlantern,valorantjettlantern,4,17.298273257978305,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,11.447320183280743,-26.35842880875211,ok,271,32,1285,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
gaming_08,gaming,linked,long,hollowknightsilksonghornet,hollowknight|silksong|hornet,hollowknight,silksonghornet,hollowknightsilksonghornet,4,16.41453887667664,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,9.707852976613948,-22.353157548929154,ok,367,32,1642,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
gaming_08c,gaming,control,long,hollowknightsilksongfolder,hollowknight|silksong|folder,hollowknight,silksongfolder,hollowknightsilksongfolder,4,17.010877500286934,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,10.393992735933182,-23.933052730448143,ok,367,32,1738,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
gacha_anime_01,gacha_anime,linked,short,furinaarchon,furina|archon,furina,archon,furinaarchon,3,9.916629578570188,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,6.019512699014885,-13.860440207840028,ok,111,32,439,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
gacha_anime_01c,gacha_anime,control,short,furinariver,furina|river,furina,river,furinariver,3,8.381746650650452,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,5.339756686823286,-12.295244147294573,ok,79,32,254,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
gacha_anime_02,gacha_anime,linked,short,genshinfurina,genshin|furina,genshin,furina,genshinfurina,4,12.49554433893397,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,7.7257170858627555,-17.78912099459698,ok,111,32,400,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
gacha_anime_02c,gacha_anime,control,medium,genshinbicycle,genshin|bicycle,genshin,bicycle,genshinbicycle,4,10.53655096860218,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,5.931997681528544,-13.658929433162866,ok,143,32,621,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
gacha_anime_03,gacha_anime,linked,medium,furinafontaine,furina|fontaine,furina,fontaine,furinafontaine,3,9.311220940887383,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,5.949491599373904,-13.699210667611656,ok,175,32,764,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
gacha_anime_03c,gacha_anime,control,short,furinatable,furina|table,furina,table,furinatable,3,8.813083032413598,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,5.384839965262542,-12.399052232172107,ok,79,32,256,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
gacha_anime_04,gacha_anime,linked,short,fontainehydro,fontaine|hydro,fontaine,hydro,fontainehydro,2,7.426077465997655,Common names and surnames are easy to guess.,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,5.502322933789241,-12.66956676418237,ok,79,32,245,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
gacha_anime_04c,gacha_anime,control,short,fontainepaper,fontaine|paper,fontaine,paper,fontainepaper,2,6.410518097314882,Common names and surnames are easy to guess.,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,6.321275086206831,-14.5552737822145,ok,79,32,252,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
gacha_anime_05,gacha_anime,linked,short,frierenfern,frieren|fern,frieren,fern,frierenfern,3,9.503618210761031,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,4.344588605513062,-10.003784958246166,ok,47,32,87,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
gacha_anime_05c,gacha_anime,control,short,frierenkettle,frieren|kettle,frieren,kettle,frierenkettle,4,10.488610698578364,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,6.340159608766643,-14.598757002349036,ok,111,32,356,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
gacha_anime_06,gacha_anime,linked,short,GojoDomain,gojo|domain,gojo,domain,gojodomain,2,7.889469783969507,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,6.31396650456141,-14.538445151066826,ok,111,32,453,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
gacha_anime_06c,gacha_anime,control,short,GojoLamp,gojo|lamp,gojo,lamp,gojolamp,2,7.991801798844644,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,6.169868399672523,-14.206647002820981,ok,47,32,98,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
gacha_anime_07,gacha_anime,linked,medium,genshinfurinafontaine,genshin|furina|fontaine,genshin,furinafontaine,genshinfurinafontaine,4,16.28947434654916,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,12.981527938248572,-29.891072714896893,ok,367,32,1744,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
gacha_anime_07c,gacha_anime,control,medium,genshinfurinamushroom,genshin|furina|mushroom,genshin,furinamushroom,genshinfurinamushroom,4,16.1166167120103,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,13.474753213904927,-31.026765882111096,ok,367,32,1712,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
gacha_anime_08,gacha_anime,linked,long,genshinfurinafontainearchon,genshin|furina|fontaine|archon,genshin,furinafontainearchon,genshinfurinafontainearchon,4,20.830204137311842,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,17.062130819096186,-39.28700807876517,ok,559,32,2928,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
gacha_anime_08c,gacha_anime,control,long,genshinfurinabicyclearchon,genshin|furina|bicycle|archon,genshin,furinabicyclearchon,genshinfurinabicyclearchon,4,20.80918232554227,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,19.887667347541395,-45.793046368873256,ok,527,32,2864,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
tech_web_01,tech_web,linked,short,githubcommit,github|commit,github,commit,githubcommit,2,7.954929598566872,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,2.6262608888702172,-6.0471891730258545,ok,111,32,422,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
tech_web_01c,tech_web,control,short,githubpaper,github|paper,github,paper,githubpaper,2,7.555659027192538,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,6.029566047242561,-13.883588897603754,ok,79,32,252,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
tech_web_02,tech_web,linked,short,python-pip,python|pip,python,pip,pythonpip,2,7.432809005033168,This is similar to a commonly used password.,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,4.616228487591748,-10.629258901383208,ok,15,32,8,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
tech_web_02c,tech_web,control,short,python-river,python|river,python,river,pythonriver,3,8.054630671083332,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,5.61230508479544,-12.922810025584665,ok,79,32,254,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
tech_web_03,tech_web,linked,short,linuxkernel,linux|kernel,linux,kernel,linuxkernel,2,7.587237943740809,This is similar to a commonly used password.,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,3.8328604617141604,-8.825487362669302,ok,111,32,416,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
tech_web_03c,tech_web,control,short,linuxlamp,linux|lamp,linux,lamp,linuxlamp,2,7.306050235950166,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,4.236986464873556,-9.75602187323539,ok,47,32,98,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
tech_web_04,tech_web,linked,medium,dockercontainer,docker|container,docker,container,dockercontainer,3,8.167004423663535,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,2.4622599406278276,-5.669563034366041,ok,207,32,1023,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
tech_web_04c,tech_web,control,short,dockerbicycle,docker|bicycle,docker,bicycle,dockerbicycle,2,7.766741953296105,This is similar to a commonly used password.,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,7.351471703796727,-16.927389156729884,ok,143,32,621,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
tech_web_05,tech_web,linked,medium,reactcomponent,react|component,react,component,reactcomponent,2,6.91486072228382,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,4.318201399932632,-9.9430261720309,ok,207,32,1031,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
tech_web_05c,tech_web,control,short,reacttable,react|table,react,table,reacttable,2,6.334578391864823,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,5.490168601247857,-12.641580379257288,ok,79,32,256,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
tech_web_06,tech_web,linked,short,chatgptprompt,chatgpt|prompt,chatgpt,prompt,chatgptprompt,4,10.827800703458784,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,3.5173075485605545,-8.098899928790964,ok,111,32,371,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
tech_web_06c,tech_web,control,short,chatgptcandle,chatgpt|candle,chatgpt,candle,chatgptcandle,4,10.288023476903714,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,6.981392364774957,-16.075249987473267,ok,111,32,359,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
tech_web_07,tech_web,linked,medium,openaigptprompt,openai|gpt|prompt,openai,gptprompt,openaigptprompt,4,12.146960771999067,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,7.7740916654005305,-17.900507580320518,ok,206,32,984,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
tech_web_07c,tech_web,control,medium,openaigptfolder,openai|gpt|folder,openai,gptfolder,openaigptfolder,4,12.018168953154333,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,8.836715966692001,-20.34729045592747,ok,206,32,1080,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
public_culture_01,public_culture,linked,short,BatmanGotham,batman|gotham,batman,gotham,batmangotham,2,6.265100966221937,This is similar to a commonly used password.,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,4.597979173863799,-10.587238303635862,ok,111,32,429,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
public_culture_01c,public_culture,control,short,BatmanGarden,batman|garden,batman,garden,batmangarden,1,5.543273178913283,This is similar to a commonly used password.,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,6.884993066062736,-15.853282399283426,ok,111,32,415,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
