password_id,family,condition,length_tier,password,chunks,known_prefix,target_remainder,full_password_from_chunks,zxcvbn_score,zxcvbn_guesses_log10,zxcvbn_feedback_warning,model_alias,model_id,llm_remainder_log10,llm_remainder_logprob,dp_status,num_states_expanded,num_finished_paths,num_pruned_paths,truncated,no_valid_at,template,template_string,beam_per_index,max_valid_tokens_per_state,model_runtime_s_total
campus_04,campus,linked,short,cs180dp,cs180|dp,cs180,dp,cs180dp,2,7.000000043429445,,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,3.6134656205677538,-8.32031207196579,ok,2,2,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
campus_04c,campus,control,short,cs180river,cs180|river,cs180,river,cs180river,2,7.477265995424852,,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,5.524025974007589,-12.71953986106179,ok,16,16,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
campus_05,campus,linked,short,cs180greedy,cs180|greedy,cs180,greedy,cs180greedy,3,8.80099872860755,,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,6.443497526673867,-14.836701351663251,ok,31,27,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
campus_05c,campus,control,short,cs180kettle,cs180|kettle,cs180,kettle,cs180kettle,3,9.016953989789169,,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,7.260027007351088,-16.71682996186079,ok,28,25,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
campus_06,campus,linked,short,ece202ccfi,ece202c|cfi,ece202c,cfi,ece202ccfi,3,9.193127382284525,,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,8.37034753585643,-19.273437459242462,ok,4,3,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
campus_06c,campus,control,short,ece202ctable,ece202c|table,ece202c,table,ece202ctable,4,10.068927982240345,,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,7.68828501168369,-17.70293045859242,ok,16,16,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
campus_07,campus,linked,medium,uclawestwoodbruins,ucla|westwood|bruins,ucla,westwoodbruins,uclawestwoodbruins,4,10.764990995511397,,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,11.76139907094494,-27.08162217351184,ok,1925,512,1640,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
campus_07c,campus,control,medium,uclagardenbruins,ucla|garden|bruins,ucla,gardenbruins,uclagardenbruins,4,10.356844436325611,,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,14.66594591228402,-33.76958843228215,ok,978,512,294,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
campus_08,campus,linked,medium,cs180dpgreedyfinal,cs180|dp|greedy|final,cs180,dpgreedyfinal,cs180dpgreedyfinal,4,13.552272182866217,,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,14.957445607465493,-34.440791285019316,ok,1100,512,508,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
campus_08c,campus,control,medium,cs180dplanternfinal,cs180|dp|lantern|final,cs180,dplanternfinal,cs180dplanternfinal,4,13.617803776599063,,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,15.892443820456498,-36.593704232228475,ok,1982,512,2207,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
gaming_01,gaming,linked,short,jett-main,jett|main,jett,main,jettmain,2,7.597804842404292,,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,4.6553556718265,-10.719352572532982,ok,8,8,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
gaming_01c,gaming,control,short,jett-paper,jett|paper,jett,paper,jettpaper,3,8.092053606425475,,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,6.152501258053444,-14.166657681420975,ok,13,13,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
gaming_02,gaming,linked,short,valorantjett,valorant|jett,valorant,jett,valorantjett,4,11.114409093782406,,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,4.644876281796242,-10.69522288526564,ok,8,7,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
gaming_02c,gaming,control,medium,valorantkettle,valorant|kettle,valorant,kettle,valorantkettle,4,11.448853973472472,,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,6.358914776682224,-14.641942372408051,ok,28,25,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
gaming_03,gaming,linked,short,sagehealer,sage|healer,sage,healer,sagehealer,2,7.553979434169929,,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,5.3845636757124105,-12.398416051972623,ok,26,24,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
gaming_03c,gaming,control,short,sagelamp,sage|lamp,sage,lamp,sagelamp,2,7.127373264927097,Common names and surnames are easy to guess.,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,6.782416899284624,-15.617092046763675,ok,8,8,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
gaming_04,gaming,linked,medium,MinecraftCreeper,minecraft|creeper,minecraft,creeper,minecraftcreeper,2,7.388149532800528,This is similar to a commonly used password.,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,4.240714483695105,-9.76460595380029,ok,44,42,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
gaming_04c,gaming,control,medium,MinecraftRiver,minecraft|river,minecraft,river,minecraftriver,1,5.700703717145019,This is similar to a commonly used password.,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,5.2671337125448074,-12.12802356931206,ok,16,16,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
gaming_05,gaming,linked,short,zeldalink,zelda|link,zelda,link,zeldalink,2,6.4168451266416335,Common names and surnames are easy to guess.,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,6.826041810590148,-15.717542117218962,ok,8,8,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
gaming_05c,gaming,control,short,zeldatable,zelda|table,zelda,table,zeldatable,2,6.05816932004756,Common names and surnames are easy to guess.,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,9.011415000990247,-20.74954984806307,ok,16,16,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
gaming_06,gaming,linked,medium,hollowknighthornet,hollowknight|hornet,hollowknight,hornet,hollowknighthornet,3,9.307250928258663,,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,4.666345749952393,-10.744658162596503,ok,31,27,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
gaming_06c,gaming,control,medium,hollowknightcandle,hollowknight|candle,hollowknight,candle,hollowknightcandle,3,9.64556115102289,,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,4.7992840920781745,-11.050760007462669,ok,28,25,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
gaming_07,gaming,linked,medium,valorant_jett_duelist,valorant|jett|duelist,valorant,jettduelist,valorantjettduelist,4,18.960902736362012,,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,13.987590572679526,-32.207617539555926,ok,484,458,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
gaming_07c,gaming,control,medium,valorant_jett_lantern,valorant|jett|lantern,valorant,jettlantern,valorantjettlantern,4,17.298273257978305,,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,13.796293909492386,-31.767140694561714,ok,579,512,19,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
gaming_08,gaming,linked,long,hollowknightsilksonghornet,hollowknight|silksong|hornet,hollowknight,silksonghornet,hollowknightsilksonghornet,4,16.41453887667664,,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,14.855050100664482,-34.205016917469734,ok,1824,512,1728,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
gaming_08c,gaming,control,long,hollowknightsilksongfolder,hollowknight|silksong|folder,hollowknight,silksongfolder,hollowknightsilksongfolder,4,17.010877500286934,,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,14.719111813557259,-33.8920074440095,ok,1824,512,1800,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
gacha_anime_01,gacha_anime,linked,short,furinaarchon,furina|archon,furina,archon,furinaarchon,3,9.916629578570188,,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,6.481275649711039,-14.923688694609938,ok,30,26,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
gacha_anime_01c,gacha_anime,control,short,furinariver,furina|river,furina,river,furinariver,3,8.381746650650452,,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,6.5088094177252485,-14.987087538393412,ok,16,16,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
gacha_anime_02,gacha_anime,linked,short,genshinfurina,genshin|furina,genshin,furina,genshinfurina,4,12.49554433893397,,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,9.244288979450987,-21.285761999412983,ok,28,26,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
gacha_anime_02c,gacha_anime,control,medium,genshinbicycle,genshin|bicycle,genshin,bicycle,genshinbicycle,4,10.53655096860218,,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,6.41871092776421,-14.779628098507853,ok,50,49,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
gacha_anime_03,gacha_anime,linked,medium,furinafontaine,furina|fontaine,furina,fontaine,furinafontaine,3,9.311220940887383,,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,7.807969353804104,-17.978513840623684,ok,96,88,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
gacha_anime_03c,gacha_anime,control,short,furinatable,furina|table,furina,table,furinatable,3,8.813083032413598,,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,10.14314468807175,-23.355453754835754,ok,16,16,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
gacha_anime_04,gacha_anime,linked,short,fontainehydro,fontaine|hydro,fontaine,hydro,fontainehydro,2,7.426077465997655,Common names and surnames are easy to guess.,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,4.427601311998326,-10.194928778728224,ok,13,13,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
gacha_anime_04c,gacha_anime,control,short,fontainepaper,fontaine|paper,fontaine,paper,fontainepaper,2,6.410518097314882,Common names and surnames are easy to guess.,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,5.622076153852701,-12.94530874353853,ok,13,13,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
gacha_anime_05,gacha_anime,linked,short,frierenfern,frieren|fern,frieren,fern,frierenfern,3,9.503618210761031,,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,3.978146674901031,-9.160021231370944,ok,8,8,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
gacha_anime_05c,gacha_anime,control,short,frierenkettle,frieren|kettle,frieren,kettle,frierenkettle,4,10.488610698578364,,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,5.445997591053638,-12.539872869641592,ok,28,25,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
gacha_anime_06,gacha_anime,linked,short,GojoDomain,gojo|domain,gojo,domain,gojodomain,2,7.889469783969507,,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,8.203846961367454,-18.8900557184492,ok,28,28,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
gacha_anime_06c,gacha_anime,control,short,GojoLamp,gojo|lamp,gojo,lamp,gojolamp,2,7.991801798844644,,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,8.603953506319401,-19.811335084464904,ok,8,8,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
gacha_anime_07,gacha_anime,linked,medium,genshinfurinafontaine,genshin|furina|fontaine,genshin,furinafontaine,genshinfurinafontaine,4,16.28947434654916,,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,15.405448079788364,-35.472355099414436,ok,2001,512,2197,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
gacha_anime_07c,gacha_anime,control,medium,genshinfurinamushroom,genshin|furina|mushroom,genshin,furinamushroom,genshinfurinamushroom,4,16.1166167120103,,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,16.554737065190622,-38.118690784743926,ok,2192,512,2182,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
gacha_anime_08,gacha_anime,linked,long,genshinfurinafontainearchon,genshin|furina|fontaine|archon,genshin,furinafontainearchon,genshinfurinafontainearchon,4,20.830204137311842,,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,22.01786100798703,-50.697998536605795,ok,5073,512,10735,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
gacha_anime_08c,gacha_anime,control,long,genshinfurinabicyclearchon,genshin|furina|bicycle|archon,genshin,furinabicyclearchon,genshinfurinabicyclearchon,4,20.80918232554227,,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,21.2576747128059,-48.947604905423354,ok,4613,512,9186,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
tech_web_01,tech_web,linked,short,githubcommit,github|commit,github,commit,githubcommit,2,7.954929598566872,,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,3.791029282858685,-8.729167513814316,ok,28,25,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
tech_web_01c,tech_web,control,short,githubpaper,github|paper,github,paper,githubpaper,2,7.555659027192538,,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,5.3028213123963095,-12.210197304734866,ok,13,13,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
tech_web_02,tech_web,linked,short,python-pip,python|pip,python,pip,pythonpip,2,7.432809005033168,This is similar to a commonly used password.,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,5.672713698486374,-13.061905998957847,ok,4,4,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
tech_web_02c,tech_web,control,short,python-river,python|river,python,river,pythonriver,3,8.054630671083332,,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,7.837888965392491,-18.047406292255275,ok,16,16,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
tech_web_03,tech_web,linked,short,linuxkernel,linux|kernel,linux,kernel,linuxkernel,2,7.587237943740809,This is similar to a commonly used password.,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,3.491033808055912,-8.03840240556778,ok,29,27,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
tech_web_03c,tech_web,control,short,linuxlamp,linux|lamp,linux,lamp,linuxlamp,2,7.306050235950166,,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,6.097859992489636,-14.04084151787142,ok,8,8,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
tech_web_04,tech_web,linked,medium,dockercontainer,docker|container,docker,container,dockercontainer,3,8.167004423663535,,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,3.3521519521324272,-7.718615114431017,ok,186,179,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
tech_web_04c,tech_web,control,short,dockerbicycle,docker|bicycle,docker,bicycle,dockerbicycle,2,7.766741953296105,This is similar to a commonly used password.,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,8.348096203268469,-19.222201872526167,ok,50,49,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
tech_web_05,tech_web,linked,medium,reactcomponent,react|component,react,component,reactcomponent,2,6.91486072228382,,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,4.139224221907159,-9.530915989923303,ok,192,177,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
tech_web_05c,tech_web,control,short,reacttable,react|table,react,table,reacttable,2,6.334578391864823,,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,4.275084480822301,-9.84374579683162,ok,16,16,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
tech_web_06,tech_web,linked,short,chatgptprompt,chatgpt|prompt,chatgpt,prompt,chatgptprompt,4,10.827800703458784,,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,3.527472121860298,-8.122304723747598,ok,30,24,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
tech_web_06c,tech_web,control,short,chatgptcandle,chatgpt|candle,chatgpt,candle,chatgptcandle,4,10.288023476903714,,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,7.272893171089234,-16.746455398688266,ok,28,25,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
tech_web_07,tech_web,linked,medium,openaigptprompt,openai|gpt|prompt,openai,gptprompt,openaigptprompt,4,12.146960771999067,,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,7.696250059592518,-17.72127065917227,ok,124,96,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
tech_web_07c,tech_web,control,medium,openaigptfolder,openai|gpt|folder,openai,gptfolder,openaigptfolder,4,12.018168953154333,,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,9.735865208967928,-22.41765809756891,ok,116,112,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
public_culture_01,public_culture,linked,short,BatmanGotham,batman|gotham,batman,gotham,batmangotham,2,6.265100966221937,This is similar to a commonly used password.,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,2.8879747418263935,-6.649807589472782,ok,28,24,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
